parent_url,parent_rfp_title,file_url,file_basename,file_media_base_name,media_label,field_tags,field_document_type,field_category,delta
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-D-Qualifications-Questionnaire-for-Consulting-Services-ADDENDUM-02.docx,RFP-FS-2023-12-MB-Attachment-D-Qualifications-Questionnaire-for-Consulting-Services-ADDENDUM-02.docx,"Attachment D, Qualifications Questionnaire for Consulting Services","RFP-FS-2023-12-MB-Attachment-D-Qualifications-Questionnaire-for-Consulting-Services-ADDENDUM-02.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Attachment D, Qualifications Questionnaire for Consulting Services",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-E-Consultants-Submission-of-Questions.docx,RFP-FS-2023-12-MB-Attachment-E-Consultants-Submission-of-Questions.docx,"Attachment E, Consultant’s Submission of Questions","RFP-FS-2023-12-MB-Attachment-E-Consultants-Submission-of-Questions.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Attachment E, Consultant’s Submission of Questions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-F-G-H-I-J-K-Forms-ADDENDUM-02.docx,RFP-FS-2023-12-MB-Attachment-F-G-H-I-J-K-Forms-ADDENDUM-02.docx,"Attachments F, G, H, I, J, K, including","RFP-FS-2023-12-MB-Attachment-F-G-H-I-J-K-Forms-ADDENDUM-02.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Attachments F, G, H, I, J, K, including",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-F-G-H-I-J-K-Forms.docx,RFP-FS-2023-12-MB-Attachment-F-G-H-I-J-K-Forms.docx,:,"RFP-FS-2023-12-MB-Attachment-F-G-H-I-J-K-Forms.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - :",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-L-Bidder-Declaration.docx,RFP-FS-2023-12-MB-Attachment-L-Bidder-Declaration.docx,"Attachment L, Bidder Declaration","RFP-FS-2023-12-MB-Attachment-L-Bidder-Declaration.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Attachment L, Bidder Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-M-DVBE-Declaration.docx,RFP-FS-2023-12-MB-Attachment-M-DVBE-Declaration.docx,"Attachment M, DVBE Declaration","RFP-FS-2023-12-MB-Attachment-M-DVBE-Declaration.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Attachment M, DVBE Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Attachment-N-Hourly-Rates-ADDENDUM-02.docx,RFP-FS-2023-12-MB-Attachment-N-Hourly-Rates-ADDENDUM-02.docx,"Attachment N, Hourly Rates","RFP-FS-2023-12-MB-Attachment-N-Hourly-Rates-ADDENDUM-02.docx - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Attachment N, Hourly Rates",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Notice_of_Intent_to_Award.pdf,RFP-FS-2023-12-MB-Notice_of_Intent_to_Award.pdf,Notice of Intent to Award,"RFP-FS-2023-12-MB-Notice_of_Intent_to_Award.pdf - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Notice of Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.courts.ca.gov/documents/RFP-FS-2023-12-MB-Notice-Of-Shortlist-For-Interviews.pdf,RFP-FS-2023-12-MB-Notice-Of-Shortlist-For-Interviews.pdf,Notice Of Shortlist For Interviews,"RFP-FS-2023-12-MB-Notice-Of-Shortlist-For-Interviews.pdf - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - Notice Of Shortlist For Interviews",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std204.pdf,std204.pdf,https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std204.pdf,"std204.pdf - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std204.pdf",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76174.htm,"Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB",https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std205.pdf,std205.pdf,https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std205.pdf,"std205.pdf - Architectural and Engineering Consulting Services, RFP-FS-2023-12-MB - https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std205.pdf",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-ADDENDUM-1.pdf,RFP-FS-2023-13-MY-ADDENDUM-1.pdf,ADDENDUM-1,"RFP-FS-2023-13-MY-ADDENDUM-1.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - ADDENDUM-1",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Answers-to-Submitted-Questions.pdf,RFP-FS-2023-13-MY-Answers-to-Submitted-Questions.pdf,Answers to Submitted Questions,"RFP-FS-2023-13-MY-Answers-to-Submitted-Questions.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Answers to Submitted Questions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-C-Consulting-IDIQ-Master-Agreement.pdf,RFP-FS-2023-13-MY-Attachment-C-Consulting-IDIQ-Master-Agreement.pdf,"Attachment C, Master Agreement (Sample Document)","RFP-FS-2023-13-MY-Attachment-C-Consulting-IDIQ-Master-Agreement.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment C, Master Agreement (Sample Document)",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-D-Consulting-IDIQ-Quals-Questionnaire.docx,RFP-FS-2023-13-MY-Attachment-D-Consulting-IDIQ-Quals-Questionnaire.docx,"Attachment D, Qualifications Questionnaire for Consulting Services","RFP-FS-2023-13-MY-Attachment-D-Consulting-IDIQ-Quals-Questionnaire.docx - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment D, Qualifications Questionnaire for Consulting Services",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-E-Questions.docx,RFP-FS-2023-13-MY-Attachment-E-Questions.docx,"Attachment E, Consultant’s Submission of Questions","RFP-FS-2023-13-MY-Attachment-E-Questions.docx - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment E, Consultant’s Submission of Questions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-F-G-H-I-J-K-forms-ADDENDUM-1.docx,RFP-FS-2023-13-MY-Attachment-F-G-H-I-J-K-forms-ADDENDUM-1.docx,"Attachment F, G, H, I, J, K-forms – ADDENDUM 1, including","RFP-FS-2023-13-MY-Attachment-F-G-H-I-J-K-forms-ADDENDUM-1.docx - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment F, G, H, I, J, K-forms – ADDENDUM 1, including",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-L-Consulting-IDIQ-Bidder-Declaration.docx,RFP-FS-2023-13-MY-Attachment-L-Consulting-IDIQ-Bidder-Declaration.docx,"Attachment L, Bidder Declaration","RFP-FS-2023-13-MY-Attachment-L-Consulting-IDIQ-Bidder-Declaration.docx - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment L, Bidder Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-M-Consulting-IDIQ-DVBE-Declaration.docx,RFP-FS-2023-13-MY-Attachment-M-Consulting-IDIQ-DVBE-Declaration.docx,"Attachment M, DVBE Declaration","RFP-FS-2023-13-MY-Attachment-M-Consulting-IDIQ-DVBE-Declaration.docx - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment M, DVBE Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Attachment-N-Consulting-IDIQ-Statewide-Hourly-Rates.docx,RFP-FS-2023-13-MY-Attachment-N-Consulting-IDIQ-Statewide-Hourly-Rates.docx,"Attachment N, Hourly Rates","RFP-FS-2023-13-MY-Attachment-N-Consulting-IDIQ-Statewide-Hourly-Rates.docx - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Attachment N, Hourly Rates",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-Notice-Of-Shortlist-For-Interviews.pdf,RFP-FS-2023-13-MY-Notice-Of-Shortlist-For-Interviews.pdf,Notice of Shortlist for Interviews,"RFP-FS-2023-13-MY-Notice-Of-Shortlist-For-Interviews.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Notice of Shortlist for Interviews",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-NoticeOfIntentToAward.pdf,RFP-FS-2023-13-MY-NoticeOfIntentToAward.pdf,Notice of Intent to Award,"RFP-FS-2023-13-MY-NoticeOfIntentToAward.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Notice of Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.courts.ca.gov/documents/RFP-FS-2023-13-MY-RFP-Attachments-A-Admin-Rules-Attachment-B-Map-ADDENDUM-1.pdf,RFP-FS-2023-13-MY-RFP-Attachments-A-Admin-Rules-Attachment-B-Map-ADDENDUM-1.pdf,"Request for Proposals – ADDENDUM 1, including","RFP-FS-2023-13-MY-RFP-Attachments-A-Admin-Rules-Attachment-B-Map-ADDENDUM-1.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - Request for Proposals – ADDENDUM 1, including",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std204.pdf,std204.pdf,https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std204.pdf,"std204.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std204.pdf",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76176.htm,"Building Commissioning Consulting Services, RFP-FS-2023-13-MY",https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std205.pdf,std205.pdf,https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std205.pdf,"std205.pdf - Building Commissioning Consulting Services, RFP-FS-2023-13-MY - https://www.documents.dgs.ca.gov/dgs/fmc/pdf/std205.pdf",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-1-Administrative-Rules.pdf,RFP-CFCC-2023-08-LP-Attachment-1-Administrative-Rules.pdf,Attachment 1: Administrative Rules Governing RFPs (Non-IT Services),"RFP-CFCC-2023-08-LP-Attachment-1-Administrative-Rules.pdf - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 1: Administrative Rules Governing RFPs (Non-IT Services)",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-2-TermsandConditions.docx,RFP-CFCC-2023-08-LP-Attachment-2-TermsandConditions.docx,Attachment 2: JCC Standard Terms and Conditions,"RFP-CFCC-2023-08-LP-Attachment-2-TermsandConditions.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 2: JCC Standard Terms and Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-3-AcceptanceofTermsandConditions.docx,RFP-CFCC-2023-08-LP-Attachment-3-AcceptanceofTermsandConditions.docx,Attachment 3: Proposer’s Acceptance of Terms and Conditions,"RFP-CFCC-2023-08-LP-Attachment-3-AcceptanceofTermsandConditions.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 3: Proposer’s Acceptance of Terms and Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-4-General-Certifications-Form.docx,RFP-CFCC-2023-08-LP-Attachment-4-General-Certifications-Form.docx,Attachment 4: General Certifications Form,"RFP-CFCC-2023-08-LP-Attachment-4-General-Certifications-Form.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 4: General Certifications Form",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-5-Darfur-Certification.docx,RFP-CFCC-2023-08-LP-Attachment-5-Darfur-Certification.docx,Attachment 5: Darfur Contracting Act Certification,"RFP-CFCC-2023-08-LP-Attachment-5-Darfur-Certification.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 5: Darfur Contracting Act Certification",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-6A-STD204-Payee-Data-Record.pdf,RFP-CFCC-2023-08-LP-Attachment-6A-STD204-Payee-Data-Record.pdf,Attachment 6A: Payee Data Record Form (STD 204),"RFP-CFCC-2023-08-LP-Attachment-6A-STD204-Payee-Data-Record.pdf - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 6A: Payee Data Record Form (STD 204)",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-6B-STD205-Payee-Data-Record-Supplement.pdf,RFP-CFCC-2023-08-LP-Attachment-6B-STD205-Payee-Data-Record-Supplement.pdf,Attachment 6B Payee Data Record Supplement (STD 205),"RFP-CFCC-2023-08-LP-Attachment-6B-STD205-Payee-Data-Record-Supplement.pdf - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 6B Payee Data Record Supplement (STD 205)",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-7-Unruh-and-FEHA-Certification.docx,RFP-CFCC-2023-08-LP-Attachment-7-Unruh-and-FEHA-Certification.docx,Attachment 7: Unruh and FEHA Certification,"RFP-CFCC-2023-08-LP-Attachment-7-Unruh-and-FEHA-Certification.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 7: Unruh and FEHA Certification",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-8-Bidder-Declaration.docx,RFP-CFCC-2023-08-LP-Attachment-8-Bidder-Declaration.docx,Attachment 8: Bidder Declaration,"RFP-CFCC-2023-08-LP-Attachment-8-Bidder-Declaration.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 8: Bidder Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Attachment-9-DVBE-Declaration.docx,RFP-CFCC-2023-08-LP-Attachment-9-DVBE-Declaration.docx,Attachment 9: DVBE Declaration,"RFP-CFCC-2023-08-LP-Attachment-9-DVBE-Declaration.docx - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Attachment 9: DVBE Declaration",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-DataCollection-AnalysisProjectforFFDRP.pdf,RFP-CFCC-2023-08-LP-DataCollection-AnalysisProjectforFFDRP.pdf,Request for Proposal,"RFP-CFCC-2023-08-LP-DataCollection-AnalysisProjectforFFDRP.pdf - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Request for Proposal",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Intent-To-Award.pdf,RFP-CFCC-2023-08-LP-Intent-To-Award.pdf,Notice of Intent to Award,"RFP-CFCC-2023-08-LP-Intent-To-Award.pdf - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Notice of Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76178.htm,"Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP",https://www.courts.ca.gov/documents/RFP-CFCC-2023-08-LP-Questions-Answers.pdf,RFP-CFCC-2023-08-LP-Questions-Answers.pdf,Questions and Answers,"RFP-CFCC-2023-08-LP-Questions-Answers.pdf - Data Collection and Analysis Project for the Federally Funded Dependency Representation Program (FFDRP), CFCC-2023-08-LP - Questions and Answers",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76180.htm,"Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411",https://www.courts.ca.gov/documents/CRS-EG-411-Attachment-1-Admin-Rules-Non-IT-Services.pdf,CRS-EG-411-Attachment-1-Admin-Rules-Non-IT-Services.pdf,Attachment 1 - Administrative Rules Governing RFPs,"CRS-EG-411-Attachment-1-Admin-Rules-Non-IT-Services.pdf - Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411 - Attachment 1 - Administrative Rules Governing RFPs",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76180.htm,"Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411",https://www.courts.ca.gov/documents/CRS-EG-411-Attachment-2-JCC-Hotel-Agreement-Template.pdf,CRS-EG-411-Attachment-2-JCC-Hotel-Agreement-Template.pdf,Attachment 2 – Hotel Agreement Template,"CRS-EG-411-Attachment-2-JCC-Hotel-Agreement-Template.pdf - Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411 - Attachment 2 – Hotel Agreement Template",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76180.htm,"Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411",https://www.courts.ca.gov/documents/CRS-EG-411-Attachment-5-Technical-Cost-Proposal.docx,CRS-EG-411-Attachment-5-Technical-Cost-Proposal.docx,Attachment 5 – Submission Form for Technical & Cost Proposal,"CRS-EG-411-Attachment-5-Technical-Cost-Proposal.docx - Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411 - Attachment 5 – Submission Form for Technical & Cost Proposal",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76180.htm,"Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411",https://www.courts.ca.gov/documents/CRS-EG-411-Attachment-RFP.pdf,CRS-EG-411-Attachment-RFP.pdf,Request for Proposal,"CRS-EG-411-Attachment-RFP.pdf - Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411 - Request for Proposal",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76180.htm,"Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411",https://www.courts.ca.gov/documents/CRS-EG-411-Attachments-3-4-6.docx,CRS-EG-411-Attachments-3-4-6.docx,"Attachment 3,4,6 – Vendor’s Acceptance of Terms and Conditions, Darfur Contracting Act Certification and Conflict of Interest Certification Form","CRS-EG-411-Attachments-3-4-6.docx - Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411 - Attachment 3,4,6 – Vendor’s Acceptance of Terms and Conditions, Darfur Contracting Act Certification and Conflict of Interest Certification Form",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76180.htm,"Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411",https://www.courts.ca.gov/documents/CRS-EG-411-Intent-to-Award.pdf,CRS-EG-411-Intent-to-Award.pdf,Intent to Award,"CRS-EG-411-Intent-to-Award.pdf - Appellate Judicial Attorney’s Institute (AJAI), RFP Number CRS EG411 - Intent to Award",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Answers-to-Questions.pdf,RFP-CFCC23-159RB-Answers-to-Questions.pdf,Answers to Questions,"RFP-CFCC23-159RB-Answers-to-Questions.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - Answers to Questions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-1-Admin-Rules.pdf,RFP-CFCC23-159RB-Attach-1-Admin-Rules.pdf,CFCC23-159RB-Attachment-1-Administrative-Rules,"RFP-CFCC23-159RB-Attach-1-Admin-Rules.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-1-Administrative-Rules",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-2-Std-Agrmt.pdf,RFP-CFCC23-159RB-Attach-2-Std-Agrmt.pdf,CFCC23-159RB-Attachment-2-Standard-Terms-and-Conditions,"RFP-CFCC23-159RB-Attach-2-Std-Agrmt.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-2-Standard-Terms-and-Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-3-Accept-TCs.pdf,RFP-CFCC23-159RB-Attach-3-Accept-TCs.pdf,CFCC23-159RB-Attachment-3-Acceptance-of-Terms-and-Conditions,"RFP-CFCC23-159RB-Attach-3-Accept-TCs.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-3-Acceptance-of-Terms-and-Conditions",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-4-Gen-Certs.pdf,RFP-CFCC23-159RB-Attach-4-Gen-Certs.pdf,CFCC23-159RB-Attachment-4-General-Certifications,"RFP-CFCC23-159RB-Attach-4-Gen-Certs.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-4-General-Certifications",2023,Request (RFP) document,Request (RFP),
https://www.courts.ca.gov/76185.htm,"Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB",https://www.courts.ca.gov/documents/RFP-CFCC23-159RB-Attach-5-Darfur-Cert.pdf,RFP-CFCC23-159RB-Attach-5-Darfur-Cert.pdf,CFCC23-159RB-Attachment-5-Darfur-Contracting-Act-Certification,"RFP-CFCC23-159RB-Attach-5-Darfur-Cert.pdf - Evaluation Of Firearm Relinquishment Grant Program, CFCC23-159RB - CFCC23-159RB-Attachment-5-Darfur-Contracting-Act-Certification",2023,Request (RFP) document,Request (RFP),
